97303,105,0.014395393
95077,105,0.014395393
24843,104,0.014258294
74276,104,0.014258294
43858,102,0.013984097
84160,101,0.013846998
28265,97,0.013298602
42202,96,0.013161503
94703,96,0.013161503
6948,95,0.013024404
58613,95,0.013024404
80231,94,0.012887305
37022,93,0.012750206
102892,91,0.012476008
71276,90,0.012338909
100111,90,0.012338909
103090,86,0.011790513
103275,86,0.011790513
93139,85,0.011653414
75563,81,0.011105018
42437,81,0.011105018
94136,78,0.010693721
84637,75,0.010282424
99850,74,0.010145325
102289,74,0.010145325
103114,74,0.010145325
101931,74,0.010145325
107328,73,0.010008226
27615,72,0.009871127
7993,71,0.009734028
69480,69,0.00945983
88393,68,0.009322731
32222,67,0.009185632
110548,67,0.009185632
86000,67,0.009185632
53209,66,0.009048533
89917,66,0.009048533
90690,65,0.008911434
52250,64,0.008774335
78259,64,0.008774335
46834,64,0.008774335
23875,64,0.008774335
100119,63,0.008637236
34982,63,0.008637236
58054,62,0.008500137
66392,62,0.008500137
103672,60,0.008225939
12833,59,0.00808884
89946,59,0.00808884
50682,58,0.007951741
93364,58,0.007951741
77449,58,0.007951741
86300,57,0.007814642
73447,57,0.007814642
81995,57,0.007814642
85077,56,0.007677543
60385,56,0.007677543
90872,55,0.007540444
88888,55,0.007540444
60147,54,0.007403345
18671,52,0.007129147
45053,51,0.006992048
113196,50,0.006854949
94288,49,0.00671785
89467,49,0.00671785
93362,49,0.00671785
99757,48,0.006580751
78125,47,0.006443652
18430,47,0.006443652
23647,47,0.006443652
103422,46,0.006306553
83526,46,0.006306553
95666,46,0.006306553
57233,46,0.006306553
34234,46,0.006306553
101459,45,0.006169454
18768,44,0.006032355
110424,44,0.006032355
32715,44,0.006032355
75147,44,0.006032355
111246,43,0.005895256
91582,43,0.005895256
67582,43,0.005895256
27149,43,0.005895256
78214,43,0.005895256
76617,42,0.005758157
97930,42,0.005758157
80902,42,0.005758157
43423,42,0.005758157
79056,41,0.005621058
88613,41,0.005621058
57324,41,0.005621058
87111,41,0.005621058
93675,40,0.005483959
87738,39,0.00534686
10407,39,0.00534686
99905,39,0.00534686
91411,39,0.00534686
101648,39,0.00534686
74543,39,0.00534686
88392,38,0.005209761
39333,38,0.005209761
32791,38,0.005209761
12370,37,0.005072662
100081,37,0.005072662
101393,37,0.005072662
99858,36,0.004935563
91588,36,0.004935563
58401,36,0.004935563
54029,36,0.004935563
112654,35,0.004798464
66475,35,0.004798464
57789,35,0.004798464
63516,35,0.004798464
109748,34,0.004661366
107168,34,0.004661366
76396,34,0.004661366
10518,33,0.004524267
45106,33,0.004524267
85624,33,0.004524267
106971,33,0.004524267
7788,33,0.004524267
68448,33,0.004524267
60543,32,0.004387168
29360,32,0.004387168
82271,31,0.004250069
109948,31,0.004250069
57878,31,0.004250069
42609,31,0.004250069
45148,31,0.004250069
62288,30,0.00411297
55548,30,0.00411297
87630,30,0.00411297
78588,30,0.00411297
6990,30,0.00411297
60578,29,0.003975871
80594,29,0.003975871
12010,29,0.003975871
62431,29,0.003975871
86592,29,0.003975871
68910,29,0.003975871
92464,29,0.003975871
29127,29,0.003975871
81817,28,0.003838772
100252,28,0.003838772
89779,28,0.003838772
29825,27,0.003701673
28402,27,0.003701673
83439,27,0.003701673
70946,27,0.003701673
95661,27,0.003701673
74698,27,0.003701673
11762,27,0.003701673
30993,26,0.003564574
103145,26,0.003564574
92616,26,0.003564574
88794,25,0.003427475
72854,25,0.003427475
91576,25,0.003427475
24652,24,0.003290376
75763,24,0.003290376
44741,24,0.003290376
41495,24,0.003290376
85249,23,0.003153277
83353,23,0.003153277
54149,23,0.003153277
74872,22,0.003016178
57872,22,0.003016178
14657,22,0.003016178
104359,22,0.003016178
65403,21,0.002879079
48550,21,0.002879079
79723,21,0.002879079
82417,21,0.002879079
73519,21,0.002879079
15607,21,0.002879079
26464,21,0.002879079
102684,21,0.002879079
24933,21,0.002879079
112534,20,0.00274198
60066,20,0.00274198
113527,20,0.00274198
37667,20,0.00274198
111660,20,0.00274198
113405,20,0.00274198
71409,19,0.002604881
108975,19,0.002604881
91911,19,0.002604881
74794,19,0.002604881
111141,19,0.002604881
40864,19,0.002604881
96130,19,0.002604881
56759,18,0.002467782
85273,18,0.002467782
61078,17,0.002330683
90315,17,0.002330683
102507,17,0.002330683
66844,17,0.002330683
84113,17,0.002330683
89608,17,0.002330683
73591,17,0.002330683
110881,17,0.002330683
108240,17,0.002330683
96172,16,0.002193584
55027,16,0.002193584
5583,16,0.002193584
37738,16,0.002193584
24646,16,0.002193584
6844,16,0.002193584
78794,15,0.002056485
34322,15,0.002056485
112736,15,0.002056485
92667,15,0.002056485
83975,15,0.002056485
37615,15,0.002056485
95609,15,0.002056485
10707,14,0.001919386
12284,14,0.001919386
81029,14,0.001919386
90717,14,0.001919386
76188,14,0.001919386
31175,14,0.001919386
6720,14,0.001919386
56943,13,0.001782287
102559,13,0.001782287
70494,13,0.001782287
16142,13,0.001782287
72506,13,0.001782287
29863,13,0.001782287
52858,13,0.001782287
72176,12,0.001645188
50467,12,0.001645188
12281,12,0.001645188
58349,12,0.001645188
76655,12,0.001645188
86920,12,0.001645188
102893,12,0.001645188
77440,12,0.001645188
91846,12,0.001645188
97816,12,0.001645188
75416,12,0.001645188
92597,11,0.001508089
20353,11,0.001508089
14655,11,0.001508089
58445,11,0.001508089
82879,11,0.001508089
76809,11,0.001508089
75899,11,0.001508089
91477,11,0.001508089
79198,10,0.00137099
107895,10,0.00137099
60350,10,0.00137099
111787,10,0.00137099
28662,10,0.00137099
19187,10,0.00137099
61714,10,0.00137099
78040,10,0.00137099
102606,10,0.00137099
110590,9,0.001233891
81858,9,0.001233891
108368,9,0.001233891
76189,9,0.001233891
87743,9,0.001233891
86288,9,0.001233891
91955,8,0.001096792
24146,8,0.001096792
80753,8,0.001096792
88067,8,0.001096792
30536,8,0.001096792
54575,8,0.001096792
82098,8,0.001096792
107477,8,0.001096792
24911,8,0.001096792
97603,8,0.001096792
54035,7,0.000959693
100251,7,0.000959693
83010,7,0.000959693
112375,7,0.000959693
77601,7,0.000959693
104654,7,0.000959693
85021,7,0.000959693
30133,7,0.000959693
92006,7,0.000959693
28888,7,0.000959693
107140,7,0.000959693
82587,7,0.000959693
91377,6,0.000822594
95557,6,0.000822594
45265,6,0.000822594
82626,6,0.000822594
104607,6,0.000822594
97869,6,0.000822594
66340,6,0.000822594
72193,6,0.000822594
37622,6,0.000822594
91537,6,0.000822594
99967,6,0.000822594
81619,5,0.000685495
81992,5,0.000685495
112864,5,0.000685495
68573,5,0.000685495
70077,5,0.000685495
80540,5,0.000685495
48114,5,0.000685495
32982,5,0.000685495
91266,5,0.000685495
87958,5,0.000685495
45439,5,0.000685495
52154,5,0.000685495
54888,5,0.000685495
104455,5,0.000685495
112325,5,0.000685495
14681,5,0.000685495
38936,5,0.000685495
82134,5,0.000685495
27102,5,0.000685495
27434,5,0.000685495
6995,5,0.000685495
72575,4,0.000548396
86847,4,0.000548396
54803,4,0.000548396
102128,4,0.000548396
58972,4,0.000548396
83987,4,0.000548396
12014,4,0.000548396
71575,4,0.000548396
78351,4,0.000548396
89040,4,0.000548396
65440,4,0.000548396
78254,4,0.000548396
32290,4,0.000548396
26412,4,0.000548396
86928,4,0.000548396
72245,4,0.000548396
6191,4,0.000548396
43793,4,0.000548396
33493,4,0.000548396
11960,4,0.000548396
72097,4,0.000548396
25769,4,0.000548396
103641,4,0.000548396
91790,4,0.000548396
77560,4,0.000548396
87004,3,0.000411297
74453,3,0.000411297
74301,3,0.000411297
66563,3,0.000411297
35591,3,0.000411297
71662,3,0.000411297
44914,3,0.000411297
102658,3,0.000411297
15366,3,0.000411297
18814,3,0.000411297
98026,3,0.000411297
76560,3,0.000411297
106922,3,0.000411297
79613,3,0.000411297
24655,3,0.000411297
75934,3,0.000411297
83977,3,0.000411297
108293,3,0.000411297
68432,3,0.000411297
107734,3,0.000411297
67345,3,0.000411297
85082,3,0.000411297
94021,3,0.000411297
25889,3,0.000411297
110997,3,0.000411297
56658,3,0.000411297
27221,3,0.000411297
74274,3,0.000411297
54235,3,0.000411297
95249,3,0.000411297
59993,3,0.000411297
91342,3,0.000411297
19872,3,0.000411297
10449,3,0.000411297
29254,3,0.000411297
111499,3,0.000411297
66132,3,0.000411297
66441,3,0.000411297
104680,3,0.000411297
109117,3,0.000411297
6508,3,0.000411297
45512,3,0.000411297
78651,3,0.000411297
82873,3,0.000411297
81549,3,0.000411297
40650,3,0.000411297
40728,3,0.000411297
59203,2,0.000274198
104165,2,0.000274198
110409,2,0.000274198
64644,2,0.000274198
112298,2,0.000274198
110829,2,0.000274198
103902,2,0.000274198
52547,2,0.000274198
75376,2,0.000274198
80960,2,0.000274198
84004,2,0.000274198
74284,2,0.000274198
92285,2,0.000274198
110778,2,0.000274198
72965,2,0.000274198
93697,2,0.000274198
77463,2,0.000274198
107251,2,0.000274198
103547,2,0.000274198
94541,2,0.000274198
98497,2,0.000274198
86650,2,0.000274198
26068,2,0.000274198
31490,2,0.000274198
88298,2,0.000274198
95728,2,0.000274198
109422,2,0.000274198
93629,2,0.000274198
85934,2,0.000274198
73978,2,0.000274198
60992,2,0.000274198
62377,2,0.000274198
91293,2,0.000274198
31066,2,0.000274198
103226,2,0.000274198
67748,2,0.000274198
70228,2,0.000274198
73111,2,0.000274198
42299,2,0.000274198
48461,2,0.000274198
8668,2,0.000274198
93943,2,0.000274198
95075,2,0.000274198
34981,2,0.000274198
92933,2,0.000274198
24928,2,0.000274198
77189,2,0.000274198
5950,2,0.000274198
33658,2,0.000274198
91121,2,0.000274198
59787,2,0.000274198
112551,2,0.000274198
49800,2,0.000274198
65687,2,0.000274198
112693,2,0.000274198
6098,2,0.000274198
111416,2,0.000274198
85544,2,0.000274198
95581,2,0.000274198
102987,2,0.000274198
52936,2,0.000274198
40993,2,0.000274198
57319,2,0.000274198
74967,2,0.000274198
76187,2,0.000274198
111491,2,0.000274198
68038,2,0.000274198
78747,2,0.000274198
43971,2,0.000274198
43979,2,0.000274198
51978,2,0.000274198
70104,2,0.000274198
25117,2,0.000274198
74521,2,0.000274198
29610,2,0.000274198
48151,2,0.000274198
29729,2,0.000274198
23905,2,0.000274198
79730,2,0.000274198
44502,1,0.000137099
98028,1,0.000137099
112378,1,0.000137099
101403,1,0.000137099
88348,1,0.000137099
55143,1,0.000137099
67103,1,0.000137099
54094,1,0.000137099
108752,1,0.000137099
91949,1,0.000137099
60944,1,0.000137099
86383,1,0.000137099
53528,1,0.000137099
102080,1,0.000137099
71962,1,0.000137099
63295,1,0.000137099
75485,1,0.000137099
74120,1,0.000137099
91707,1,0.000137099
89221,1,0.000137099
90412,1,0.000137099
61049,1,0.000137099
22128,1,0.000137099
74179,1,0.000137099
67221,1,0.000137099
106802,1,0.000137099
60494,1,0.000137099
50581,1,0.000137099
92205,1,0.000137099
94488,1,0.000137099
88128,1,0.000137099
56913,1,0.000137099
57062,1,0.000137099
98189,1,0.000137099
93696,1,0.000137099
91558,1,0.000137099
33374,1,0.000137099
90834,1,0.000137099
81273,1,0.000137099
97936,1,0.000137099
111548,1,0.000137099
8299,1,0.000137099
32607,1,0.000137099
33528,1,0.000137099
64006,1,0.000137099
112866,1,0.000137099
26831,1,0.000137099
54031,1,0.000137099
24572,1,0.000137099
91451,1,0.000137099
35053,1,0.000137099
64942,1,0.000137099
112006,1,0.000137099
72219,1,0.000137099
80855,1,0.000137099
14306,1,0.000137099
7773,1,0.000137099
43106,1,0.000137099
78682,1,0.000137099
104278,1,0.000137099
25696,1,0.000137099
191,1,0.000137099
57576,1,0.000137099
102650,1,0.000137099
27493,1,0.000137099
41074,1,0.000137099
108001,1,0.000137099
61943,1,0.000137099
63545,1,0.000137099
71928,1,0.000137099
103193,1,0.000137099
19059,1,0.000137099
16629,1,0.000137099
13156,1,0.000137099
44501,1,0.000137099
50750,1,0.000137099
102867,1,0.000137099
64260,1,0.000137099
79249,1,0.000137099
74556,1,0.000137099
43270,1,0.000137099
94205,1,0.000137099
9326,1,0.000137099
48367,1,0.000137099
28567,1,0.000137099
34205,1,0.000137099
106924,1,0.000137099
73099,1,0.000137099
92311,1,0.000137099
58239,1,0.000137099
50194,1,0.000137099
75251,1,0.000137099
102995,1,0.000137099
72329,1,0.000137099
108062,1,0.000137099
61457,1,0.000137099
73302,1,0.000137099
56750,1,0.000137099
74084,1,0.000137099
111706,1,0.000137099
93047,1,0.000137099
95787,1,0.000137099
70840,1,0.000137099
30831,1,0.000137099
86490,1,0.000137099
88921,1,0.000137099
60547,1,0.000137099
11883,1,0.000137099
94917,1,0.000137099
59047,1,0.000137099
23885,1,0.000137099
61082,1,0.000137099
75916,1,0.000137099
68374,1,0.000137099
103887,1,0.000137099
5086,1,0.000137099
82045,1,0.000137099
95958,1,0.000137099
50094,1,0.000137099
79718,1,0.000137099
32007,1,0.000137099
113322,1,0.000137099
89602,1,0.000137099
31757,1,0.000137099
43453,1,0.000137099
19777,1,0.000137099
13298,1,0.000137099
41143,1,0.000137099
48840,1,0.000137099
60477,1,0.000137099
25888,1,0.000137099
28667,1,0.000137099
31959,1,0.000137099
6978,1,0.000137099
16752,1,0.000137099
88079,1,0.000137099
104536,1,0.000137099
111301,1,0.000137099
14761,1,0.000137099
80668,1,0.000137099
90174,1,0.000137099
20303,1,0.000137099
23763,1,0.000137099
91248,1,0.000137099
102412,1,0.000137099
81473,1,0.000137099
21774,1,0.000137099
28559,1,0.000137099
71643,1,0.000137099
109733,1,0.000137099
101396,1,0.000137099
80238,1,0.000137099
40375,1,0.000137099
27991,1,0.000137099
52733,1,0.000137099
67038,1,0.000137099
85339,1,0.000137099
85334,1,0.000137099
82613,1,0.000137099
98295,1,0.000137099
5509,1,0.000137099
5506,1,0.000137099
31379,1,0.000137099
74859,1,0.000137099
61816,1,0.000137099
112584,1,0.000137099
3808,1,0.000137099
93561,1,0.000137099
85270,1,0.000137099
70978,1,0.000137099
37733,1,0.000137099
7780,1,0.000137099
76533,1,0.000137099
80703,1,0.000137099
49990,1,0.000137099
92174,1,0.000137099
80988,1,0.000137099
15561,1,0.000137099
86133,1,0.000137099
11699,1,0.000137099
57362,1,0.000137099
22545,1,0.000137099
12329,1,0.000137099
24735,1,0.000137099
41130,1,0.000137099
78028,1,0.000137099
59604,1,0.000137099
53474,1,0.000137099
33041,1,0.000137099
4376,1,0.000137099
20793,1,0.000137099
90431,1,0.000137099
49477,1,0.000137099
33125,1,0.000137099
35183,1,0.000137099
26996,1,0.000137099
37252,1,0.000137099
76181,1,0.000137099
109024,1,0.000137099
109049,1,0.000137099
78330,1,0.000137099
107062,1,0.000137099
613,1,0.000137099
29305,1,0.000137099
19098,1,0.000137099
109262,1,0.000137099
107227,1,0.000137099
19249,1,0.000137099
13107,1,0.000137099
27457,1,0.000137099
35670,1,0.000137099
27501,1,0.000137099
66435,1,0.000137099
60299,1,0.000137099
78783,1,0.000137099
91102,1,0.000137099
62442,1,0.000137099
107521,1,0.000137099
97301,1,0.000137099
76880,1,0.000137099
113743,1,0.000137099
3215,1,0.000137099
66746,1,0.000137099
101591,1,0.000137099
58640,1,0.000137099
17712,1,0.000137099
34115,1,0.000137099
81249,1,0.000137099
23919,1,0.000137099
81324,1,0.000137099
28086,1,0.000137099
7644,1,0.000137099
62949,1,0.000137099
46634,1,0.000137099
50754,1,0.000137099
40561,1,0.000137099
34532,1,0.000137099
40697,1,0.000137099
59173,1,0.000137099
89898,1,0.000137099
26484,1,0.000137099
102262,1,0.000137099
